id,name,short,regency_id,op_id,status_id
1126,Maro Sebo Ulu,1504011,91,1,1
1127,Batin Xxiv,1504020,91,1,1
1128,Muara Tembesi,1504030,91,1,1
1129,Muara Bulian,1504040,91,1,1
1130,Bajubang,1504041,91,1,1
1131,Maro Sebo Ilir,1504042,91,1,1
1132,Pemayung,1504050,91,1,1
1133,Mestong,1505010,92,1,1
1134,Sungai Bahar,1505011,92,1,1
1135,Bahar Selatan,1505012,92,1,1
1136,Bahar Utara,1505013,92,1,1
1137,Kumpeh Ulu,1505020,92,1,1
1138,Sungai Gelam,1505021,92,1,1
1139,Kumpeh,1505030,92,1,1
1140,Maro Sebo,1505040,92,1,1
1141,Taman Rajo,1505041,92,1,1
1142,Jambi Luar Kota,1505050,92,1,1
1143,Sekernan,1505060,92,1,1
1144,Mendahara,1506010,93,1,1
1145,Mendahara Ulu,1506011,93,1,1
1146,Geragai,1506012,93,1,1
1147,Dendang,1506020,93,1,1
1148,Muara Sabak Barat,1506031,93,1,1
1149,Muara Sabak Timur,1506032,93,1,1
1150,Kuala Jambi,1506033,93,1,1
1151,Rantau Rasau,1506040,93,1,1
1152,Berbak,1506041,93,1,1
1153,Nipah Panjang,1506050,93,1,1
1154,Sadu,1506060,93,1,1
1155,Tungkal Ulu,1507010,94,1,1
1156,Merlung,1507011,94,1,1
1157,Batang Asam,1507012,94,1,1
1158,Tebing Tinggi,1507013,94,1,1
1159,Renah Mendaluh,1507014,94,1,1
1160,Muara Papalik,1507015,94,1,1
1161,Pengabuan,1507020,94,1,1
1162,Senyerang,1507021,94,1,1
1163,Tungkal Ilir,1507030,94,1,1
1164,Bram Itam,1507031,94,1,1
1165,Seberang Kota,1507032,94,1,1
1166,Betara,1507040,94,1,1
1167,Kuala Betara,1507041,94,1,1
1168,Tebo Ilir,1508010,95,1,1
1169,Muara Tabir,1508011,95,1,1
1170,Tebo Tengah,1508020,95,1,1
1171,Sumay,1508021,95,1,1
1172,Tengah Ilir,1508022,95,1,1
1173,Rimbo Bujang,1508030,95,1,1
1174,Rimbo Ulu,1508031,95,1,1
1175,Rimbo Ilir,1508032,95,1,1
1176,Tebo Ulu,1508040,95,1,1
1177,Vii Koto,1508041,95,1,1
1178,Serai Serumpun,1508042,95,1,1
1179,Vii Koto Ilir,1508043,95,1,1
1180,Pelepat,1509010,96,1,1
1181,Pelepat Ilir,1509011,96,1,1
1182,Bathin Ii Babeko,1509021,96,1,1
1183,Rimbo Tengah,1509022,96,1,1
1184,Bungo Dani,1509023,96,1,1
1185,Pasar Muara Bungo,1509024,96,1,1
1186,Bathin Iii,1509025,96,1,1
1187,Rantau Pandan,1509030,96,1,1
1188,Muko-Muko Bathin Vii,1509031,96,1,1
1189,Bathin Iii Ulu,1509032,96,1,1
1190,Tanah Sepenggal,1509040,96,1,1
1191,Tanah Sepenggal Lintas,1509041,96,1,1
1192,Tanah Tumbuh,1509050,96,1,1
1193,Limbur Lubuk Mengkuang,1509051,96,1,1
1194,Bathin Ii Pelayang,1509052,96,1,1
1195,Jujuhan,1509060,96,1,1
1196,Jujuhan Ilir,1509061,96,1,1
1197,Kota Baru,1571010,97,1,1
1198,Alam Barajo,1571011,97,1,1
1199,Jambi Selatan,1571020,97,1,1
1200,Paal Merah,1571021,97,1,1
1201,Jelutung,1571030,97,1,1
1202,Pasar Jambi,1571040,97,1,1
1203,Telanaipura,1571050,97,1,1
1204,Danau Sipin,1571051,97,1,1
1205,Danau Teluk,1571060,97,1,1
1206,Pelayangan,1571070,97,1,1
1207,Jambi Timur,1571080,97,1,1
1208,Tanah Kampung,1572010,98,1,1
1209,Kumun Debai,1572020,98,1,1
1210,Sungai Penuh,1572030,98,1,1
1211,Pondok Tingggi,1572031,98,1,1
1212,Sungai Bungkal,1572032,98,1,1
1213,Hamparan Rawang,1572040,98,1,1
1214,Pesisir Bukit,1572050,98,1,1
1215,Koto Baru,1572051,98,1,1
1216,Lengkiti,1601052,99,1,1
1217,Sosoh Buay Rayap,1601070,99,1,1
1218,Pengandonan,1601080,99,1,1
1219,Semidang Aji,1601081,99,1,1
1220,Ulu Ogan,1601082,99,1,1
1221,Muara Jaya,1601083,99,1,1
1222,Peninjauan,1601090,99,1,1
1223,Lubuk Batang,1601091,99,1,1
1224,Sinar Peninjauan,1601092,99,1,1
1225,Kedaton Peninjauan Raya,1601093,99,1,1
1226,Batu Raja Timur,1601130,99,1,1
1227,Lubuk Raja,1601131,99,1,1
1228,Batu Raja Barat,1601140,99,1,1
1229,Lempuing,1602010,100,1,1
1230,Lempuing Jaya,1602011,100,1,1
1231,Mesuji,1602020,100,1,1
1232,Sungai Menang,1602021,100,1,1
1233,Mesuji Makmur,1602022,100,1,1
1234,Mesuji Raya,1602023,100,1,1
1235,Tulung Selapan,1602030,100,1,1
1236,Cengal,1602031,100,1,1
1237,Pedamaran,1602040,100,1,1
1238,Pedamaran Timur,1602041,100,1,1
1239,Tanjung Lubuk,1602050,100,1,1
1240,Teluk Gelam,1602051,100,1,1
1241,Kota Kayu Agung,1602060,100,1,1
1242,Sirah Pulau Padang,1602120,100,1,1
1243,Jejawi,1602121,100,1,1
1244,Pampangan,1602130,100,1,1
1245,Pangkalan Lapam,1602131,100,1,1
1246,Air Sugihan,1602140,100,1,1
1247,Semendo Darat Laut,1603010,101,1,1
1248,Semendo Darat Ulu,1603011,101,1,1
1249,Semendo Darat Tengah,1603012,101,1,1
1250,Tanjung Agung,1603020,101,1,1
1251,Rambang,1603031,101,1,1
1252,Lubai,1603032,101,1,1
1253,Lubai Ulu,1603033,101,1,1
1254,Lawang Kidul,1603040,101,1,1
1255,Muara Enim,1603050,101,1,1
1256,Ujan Mas,1603051,101,1,1
1257,Gunung Megang,1603060,101,1,1
1258,Benakat,1603061,101,1,1
1259,Belimbing,1603062,101,1,1
1260,Rambang Dangku,1603070,101,1,1
1261,Gelumbang,1603090,101,1,1
1262,Lembak,1603091,101,1,1
1263,Sungai Rotan,1603092,101,1,1
1264,Muara Belida,1603093,101,1,1
1265,Kelekar,1603094,101,1,1
1266,Belida Darat,1603095,101,1,1
1267,Tanjung Sakti Pumi,1604011,102,1,1
1268,Tanjung Sakti Pumu,1604012,102,1,1
1269,Kota Agung,1604040,102,1,1
1270,Mulak Ulu,1604041,102,1,1
1271,Tanjung Tebat,1604042,102,1,1
1272,Pulau Pinang,1604050,102,1,1
1273,Pagar Gunung,1604051,102,1,1
1274,Gumay Ulu,1604052,102,1,1
1275,Jarai,1604060,102,1,1
1276,Pajar Bulan,1604061,102,1,1
1277,Muara Payang,1604062,102,1,1
1278,Sukamerindu,1604063,102,1,1
1279,Kikim Barat,1604111,102,1,1
1280,Kikim Timur,1604112,102,1,1
1281,Kikim Selatan,1604113,102,1,1
1282,Kikim Tengah,1604114,102,1,1
1283,Lahat,1604120,102,1,1
1284,Gumay Talang,1604121,102,1,1
1285,Pseksu,1604122,102,1,1
1286,Merapi Barat,1604131,102,1,1
1287,Merapi Timur,1604132,102,1,1
1288,Merapi Selatan,1604133,102,1,1
1289,Suku Tengah Lakitan Ulu,1605030,103,1,1
1290,Selangit,1605031,103,1,1
1291,Sumber Harta,1605032,103,1,1
1292,Tugumulyo,1605040,103,1,1
1293,Purwodadi,1605041,103,1,1
1294,Muara Beliti,1605050,103,1,1
1295,Tiang Pumpung Kepungut,1605051,103,1,1
1296,Jayaloka,1605060,103,1,1
1297,Suka Karya,1605061,103,1,1
1298,Muara Kelingi,1605070,103,1,1
1299,Bulang Tengah Suku Ulu,1605071,103,1,1
1300,Tuah Negeri,1605072,103,1,1
1301,Muara Lakitan,1605080,103,1,1
1302,Megang Sakti,1605090,103,1,1
1303,Sanga Desa,1606010,104,1,1
1304,Babat Toman,1606020,104,1,1
1305,Batanghari Leko,1606021,104,1,1
1306,Plakat Tinggi,1606022,104,1,1
1307,Lawang Wetan,1606023,104,1,1
1308,Sungai Keruh,1606030,104,1,1
1309,Sekayu,1606040,104,1,1
1310,Lais,1606041,104,1,1
1311,Sungai Lilin,1606090,104,1,1
1312,Keluang,1606091,104,1,1
1313,Babat Supat,1606092,104,1,1
1314,Bayung Lencir,1606100,104,1,1
1315,Lalan,1606101,104,1,1
1316,Tungkal Jaya,1606102,104,1,1
1317,Rantau Bayur,1607010,105,1,1
1318,Betung,1607020,105,1,1
1319,Suak Tapeh,1607021,105,1,1
1320,Pulau Rimau,1607030,105,1,1
1321,Tungkal Ilir,1607031,105,1,1
1322,Banyuasin Iii,1607040,105,1,1
1323,Sembawa,1607041,105,1,1
1324,Talang Kelapa,1607050,105,1,1
1325,Tanjung Lago,1607051,105,1,1
1326,Banyuasin I,1607060,105,1,1
1327,Air Kumbang,1607061,105,1,1
1328,Rambutan,1607070,105,1,1
1329,Muara Padang,1607080,105,1,1
1330,Muara Sugihan,1607081,105,1,1
1331,Makarti Jaya,1607090,105,1,1
1332,Air Saleh,1607091,105,1,1
1333,Banyuasin Ii,1607100,105,1,1
1334,Muara Telang,1607110,105,1,1
1335,Sumber Marga Telang,1607111,105,1,1
1336,Mekakau Ilir,1608010,106,1,1
1337,Banding Agung,1608020,106,1,1
1338,Warkuk Ranau Selatan,1608021,106,1,1
1339,Buay Pematang Ribu Ranau Tengah,1608022,106,1,1
1340,Buay Pemaca,1608030,106,1,1
1341,Simpang,1608040,106,1,1
1342,Buana Pemaca,1608041,106,1,1
1343,Muaradua,1608050,106,1,1
1344,Buay Rawan,1608051,106,1,1
1345,Buay Sandang Aji,1608060,106,1,1
1346,Tiga Dihaji,1608061,106,1,1
1347,Buay Runjung,1608070,106,1,1
1348,Runjung Agung,1608071,106,1,1
1349,Kisam Tinggi,1608080,106,1,1
1350,Muaradua Kisam,1608090,106,1,1
1351,Kisam Ilir,1608091,106,1,1
1352,Pulau Beringin,1608100,106,1,1
1353,Sindang Danau,1608101,106,1,1
1354,Sungai Are,1608102,106,1,1
1355,Martapura,1609010,107,1,1
1356,Bunga Mayang,1609011,107,1,1
1357,Jaya Pura,1609012,107,1,1
1358,Buay Pemuka Peliung,1609020,107,1,1
1359,Buay Madang,1609030,107,1,1
1360,Buay Madang Timur,1609031,107,1,1
1361,Buay Pemuka Bangsa Raja,1609032,107,1,1
1362,Madang Suku Ii,1609040,107,1,1
1363,Madang Suku Iii,1609041,107,1,1
1364,Madang Suku I,1609050,107,1,1
1365,Belitang Madang Raya,1609051,107,1,1
1366,Belitang,1609060,107,1,1
1367,Belitang Jaya,1609061,107,1,1
1368,Belitang Iii,1609070,107,1,1
1369,Belitang Ii,1609080,107,1,1
1370,Belitang Mulya,1609081,107,1,1
1371,Semendawai Suku Iii,1609090,107,1,1
1372,Semendawai Timur,1609091,107,1,1
1373,Cempaka,1609100,107,1,1
1374,Semendawai Barat,1609101,107,1,1
1375,Muara Kuang,1610010,108,1,1
1376,Rambang Kuang,1610011,108,1,1
1377,Lubuk Keliat,1610012,108,1,1
1378,Tanjung Batu,1610020,108,1,1
1379,Payaraman,1610021,108,1,1
1380,Rantau Alai,1610030,108,1,1
1381,Kandis,1610031,108,1,1
1382,Tanjung Raja,1610040,108,1,1
1383,Rantau Panjang,1610041,108,1,1
1384,Sungai Pinang,1610042,108,1,1
1385,Pemulutan,1610050,108,1,1
1386,Pemulutan Selatan,1610051,108,1,1
1387,Pemulutan Barat,1610052,108,1,1
