id,name,short,district_id,zipcode,op_id,status_id
69733,Rappokalling,7371090007,5786,90216,1,1
69734,Wala-Walaya,7371090008,5786,90217,1,1
69735,Ujung Pandang Baru,7371090009,5786,,1,1
69736,Suwangga,7371090010,5786,90211,1,1
69737,Pannampu,7371090011,5786,90213,1,1
69738,Kaluku Bodoa,7371090012,5786,90215,1,1
69739,Buloa,7371090013,5786,90212,1,1
69740,Tallo,7371090014,5786,90212,1,1
69741,Lakkang,7371090015,5786,90211,1,1
69742,Paropo,7371100007,5787,90233,1,1
69743,Karampuang,7371100008,5787,90231,1,1
69744,Pandang,7371100009,5787,90231,1,1
69745,Masale,7371100010,5787,90231,1,1
69746,Tamamaung,7371100011,5787,90231,1,1
69747,Karuwisi,7371100012,5787,90232,1,1
69748,Sinri Jala,7371100013,5787,90231,1,1
69749,Karuwisi Utara,7371100014,5787,90232,1,1
69750,Pampang,7371100015,5787,90231,1,1
69751,Panaikang,7371100016,5787,90231,1,1
69752,Tello Baru,7371100017,5787,90233,1,1
69753,Borong,7371101001,5788,90233,1,1
69754,Bangkala,7371101002,5788,90235,1,1
69755,Tamangapa,7371101003,5788,90235,1,1
69756,Manggala,7371101004,5788,90234,1,1
69757,Antang,7371101005,5788,90234,1,1
69758,Batua,7371101006,5788,90233,1,1
69759,Paccerakang,7371110004,5789,90241,1,1
69760,Daya,7371110005,5789,90241,1,1
69761,P a I,7371110009,5789,,1,1
69762,Sudiang Raya,7371110010,5789,90242,1,1
69763,Sudiang,7371110011,5789,90242,1,1
69764,Bulurokeng,7371110012,5789,,1,1
69765,Untia,7371110013,5789,90241,1,1
69766,Tamalanrea Indah,7371111001,5790,90245,1,1
69767,Tamalanrea Jaya,7371111002,5790,90245,1,1
69768,Tamalanrea,7371111003,5790,90245,1,1
69769,Kapasa,7371111004,5790,90241,1,1
69770,Parang Loe,7371111005,5790,90245,1,1
69771,Bira,7371111006,5790,90244,1,1
69772,Watang Bacukiki,7372010002,5791,,1,1
69773,Lemoe,7372010003,5791,91121,1,1
69774,Lompoe,7372010004,5791,91125,1,1
69775,Galung Maloang,7372010005,5791,91121,1,1
69776,Lumpue,7372011001,5792,91123,1,1
69777,Bumi Harapan,7372011002,5792,91121,1,1
69778,Sumpang Minangae,7372011003,5792,91121,1,1
69779,Cappagalung,7372011004,5792,91122,1,1
69780,Tiro Sompe,7372011005,5792,91125,1,1
69781,Kampung Baru,7372011006,5792,91121,1,1
69782,Labukkang,7372020001,5793,91111,1,1
69783,Mallusetasi,7372020002,5793,91111,1,1
69784,Ujung Sabbang,7372020003,5793,91114,1,1
69785,Ujung Bulu,7372020004,5793,91113,1,1
69786,Lapadde,7372020005,5793,91112,1,1
69787,Kampung Pisang,7372030001,5794,91131,1,1
69788,Lakessi,7372030002,5794,91133,1,1
69789,Ujung Baru,7372030003,5794,91131,1,1
69790,Ujung Lare,7372030004,5794,91131,1,1
69791,Bukit Indah,7372030005,5794,91131,1,1
69792,Watang Soreang,7372030006,5794,,1,1
69793,Bukit Harapan,7372030007,5794,91131,1,1
69794,Sampoddo,7373010002,5795,91959,1,1
69795,Songka,7373010003,5795,91959,1,1
69796,Takkalala,7373010004,5795,91926,1,1
69797,Binturu,7373010005,5795,91959,1,1
69798,Purangi,7373011001,5796,91959,1,1
69799,Mawa,7373011005,5796,91925,1,1
69800,Peta,7373011006,5796,91959,1,1
69801,Sendana,7373011007,5796,91959,1,1
69802,Amassangan,7373020003,5797,91922,1,1
69803,Tompotikka,7373020004,5797,,1,1
69804,Lagaligo,7373020005,5797,91921,1,1
69805,Boting,7373020006,5797,91923,1,1
69806,Dangerakko,7373020007,5797,,1,1
69807,Pajalesang,7373020008,5797,,1,1
69808,Benteng,7373021001,5798,91921,1,1
69809,Surutanga,7373021002,5798,,1,1
69810,Pontap,7373021003,5798,91921,1,1
69811,Salekoe,7373021004,5798,91921,1,1
69812,Salotellue,7373021005,5798,91921,1,1
69813,Malatunrung,7373021006,5798,,1,1
69814,Ponjalae,7373021007,5798,91921,1,1
69815,Mungkajang,7373022008,5799,91921,1,1
69816,Murante,7373022009,5799,91924,1,1
69817,Latuppa,7373022010,5799,91921,1,1
69818,Kambo,7373022011,5799,91925,1,1
69819,Sabbamparu,7373030001,5800,,1,1
69820,Batupasi,7373030002,5800,91911,1,1
69821,Salobulo,7373030004,5800,91911,1,1
69822,Penggoli,7373030005,5800,91914,1,1
69823,Luminda,7373030006,5800,91912,1,1
69824,Pattene,7373030007,5800,,1,1
69825,Rampoang,7373031006,5801,91914,1,1
69826,Temmalebba,7373031007,5801,91914,1,1
69827,Balandai,7373031008,5801,91914,1,1
69828,To'bulung,7373031009,5801,,1,1
69829,Buntu Datu,7373031010,5801,91914,1,1
69830,Mancani,7373040002,5802,,1,1
69831,Salubattang,7373040003,5802,91958,1,1
69832,Maroangin,7373040004,5802,91958,1,1
69833,Jaya,7373040005,5802,91958,1,1
69834,Sumarambu,7373040006,5802,91958,1,1
69835,Batu Walenrang,7373040007,5802,,1,1
69836,Pentojangan,7373040008,5802,,1,1
69837,Battang,7373041001,5803,91958,1,1
69838,Tomarundung,7373041007,5803,91921,1,1
69839,Battang Barat,7373041008,5803,91921,1,1
69840,Lebang,7373041009,5803,91921,1,1
69841,Padang Lambe,7373041010,5803,91921,1,1
69842,Wasuamba,7401050016,5804,93756,1,1
69843,Bonelalo,7401050019,5804,93756,1,1
69844,Lasembangi,7401050020,5804,93756,1,1
69845,Kamaru,7401050021,5804,93756,1,1
69846,Suandala,7401050022,5804,93756,1,1
69847,Lawele,7401050023,5804,93756,1,1
69848,Kakenauwe,7401050024,5804,93756,1,1
69849,Waoleona,7401050025,5804,93756,1,1
69850,Wagari,7401050026,5804,93756,1,1
69851,Sribatara,7401050027,5804,93756,1,1
69852,Togo Mangura,7401050028,5804,93756,1,1
69853,Wasambaa,7401050029,5804,93756,1,1
69854,Talaga Baru,7401050030,5804,93756,1,1
69855,Nambo,7401050031,5804,93756,1,1
69856,Benteng,7401050032,5804,93756,1,1
69857,Ambuau Indah,7401051008,5805,93756,1,1
69858,Mopaano,7401051009,5805,,1,1
69859,Umalaoge,7401051010,5805,93756,1,1
69860,Kinapani Makmur,7401051011,5805,93756,1,1
69861,Lasalimu,7401051012,5805,93756,1,1
69862,Siomanuru,7401051013,5805,93756,1,1
69863,Siontapina,7401051014,5805,,1,1
69864,Wajah Jaya,7401051015,5805,,1,1
69865,Mulya Jaya,7401051016,5805,,1,1
69866,Harapan Jaya,7401051017,5805,93756,1,1
69867,Sangia Arano,7401051018,5805,93756,1,1
69868,Mega Bahari,7401051019,5805,,1,1
69869,Sumber Agung,7401051020,5805,93756,1,1
69870,Ambuau Togo,7401051021,5805,93756,1,1
69871,Balimu,7401051022,5805,93756,1,1
69872,Rejo Sari,7401051023,5805,93756,1,1
69873,Walompo,7401052001,5806,,1,1
69874,Matanauwe,7401052002,5806,,1,1
69875,Sampuabalo,7401052003,5806,,1,1
69876,Kuraa,7401052004,5806,,1,1
69877,Kumbewaha,7401052005,5806,,1,1
69878,Sumber Sari,7401052006,5806,,1,1
69879,Labuandiri,7401052007,5806,,1,1
69880,Karya,7401052008,5806,,1,1
69881,Manuru,7401052009,5806,,1,1
69882,Bahari Makmur,7401052010,5806,,1,1
69883,Gunung Jaya,7401052011,5806,,1,1
69884,Kondowa,7401060006,5807,93754,1,1
69885,Dongkala,7401060007,5807,93754,1,1
69886,Holimombo,7401060008,5807,,1,1
69887,Takimpo,7401060009,5807,93754,1,1
69888,Kombeli,7401060010,5807,93754,1,1
69889,Awainulu,7401060011,5807,93754,1,1
69890,Laburunci,7401060012,5807,93754,1,1
69891,Banabungi,7401060013,5807,93754,1,1
69892,Kambula Mbulana,7401060014,5807,,1,1
69893,Pasar Wajo,7401060015,5807,,1,1
69894,Saragi,7401060016,5807,93754,1,1
69895,Kaongkeokea,7401060017,5807,,1,1
69896,Waangu-Angu,7401060018,5807,,1,1
69897,Warinta,7401060019,5807,93754,1,1
69898,Lapodi,7401060020,5807,93754,1,1
69899,Wakoko,7401060021,5807,,1,1
69900,Wasaga,7401060022,5807,93754,1,1
69901,Kancinaa,7401060023,5807,93754,1,1
69902,Winning,7401060024,5807,93754,1,1
69903,Holimombo Jaya,7401060029,5807,93754,1,1
69904,Kabawokole,7401060030,5807,,1,1
69905,Mantowu,7401060031,5807,93754,1,1
69906,Kaumbu,7401061025,5808,93754,1,1
69907,Wolowa,7401061026,5808,93754,1,1
69908,Matawia,7401061027,5808,93754,1,1
69909,Wolowa Baru,7401061028,5808,93754,1,1
69910,Sukamaju,7401061029,5808,93754,1,1
69911,Galanti,7401061030,5808,93754,1,1
69912,Bungi,7401061031,5808,93754,1,1
69913,Wasuemba,7401062001,5809,93754,1,1
69914,Wabula,7401062002,5809,93754,1,1
69915,Wasampela,7401062003,5809,93754,1,1
69916,Holimombo,7401062004,5809,93754,1,1
69917,Koholimombona,7401062005,5809,93754,1,1
69918,Wabula 1,7401062006,5809,,1,1
69919,Bajo Bahari,7401062007,5809,93754,1,1
69920,Barangka,7401110001,5810,93755,1,1
69921,Wakalambe,7401110002,5810,93755,1,1
69922,Boneatiro,7401110003,5810,93755,1,1
69923,Lambusango,7401110004,5810,93755,1,1
69924,Watumotobe,7401110005,5810,93755,1,1
69925,Waondo Wolio,7401110006,5810,93755,1,1
69926,Wakangka,7401110007,5810,93755,1,1
69927,Tuangila,7401110008,5810,93755,1,1
69928,Bukit Asri,7401110009,5810,93755,1,1
69929,Todanga,7401110010,5810,93755,1,1
69930,Lambusango Timur,7401110011,5810,93755,1,1
69931,Kamelanta,7401110012,5810,93755,1,1
69932,Mabulugo,7401110013,5810,,1,1
69933,Wambulu,7401110014,5810,93755,1,1
69934,Wakuli,7401110015,5810,93755,1,1
69935,Tumada,7401110016,5810,93755,1,1
69936,Boneatiro Barat,7401110017,5810,93755,1,1
69937,Oeno Kandoli,7402010006,5811,,1,1
69938,Matano Oe,7402010007,5811,93662,1,1
69939,Walengkabhola,7402010008,5811,,1,1
69940,Lamorende,7402010011,5811,93662,1,1
69941,Laano Sandana,7402010012,5811,,1,1
69942,Fongkaniwa,7402010013,5811,93662,1,1
69943,Tombula,7402010014,5811,93662,1,1
69944,Danagoa,7402010015,5811,93662,1,1
69945,Laghontoghe,7402010016,5811,,1,1
69946,Kontumolepe,7402010017,5811,93662,1,1
69947,Lakologou,7402010018,5811,93662,1,1
69948,Up. Wuna,7402010019,5811,,1,1
69949,Laloya,7402010020,5811,,1,1
69950,Tongkuno,7402010021,5811,,1,1
69951,Kulidawa,7402011001,5812,,1,1
69952,Waale-Ale,7402011002,5812,,1,1
69953,Labasa,7402011003,5812,93662,1,1
69954,Katumpu,7402011004,5812,,1,1
69955,Oe Waungka,7402011005,5812,,1,1
69956,Lianosa,7402011006,5812,93662,1,1
69957,Warambe,7402020010,5813,93663,1,1
69958,Walambeno Wite,7402020011,5813,93663,1,1
69959,Wakumoro,7402020012,5813,93663,1,1
69960,Kosundano,7402020013,5813,,1,1
69961,Kolasa,7402020014,5813,93663,1,1
69962,Parigi,7402020015,5813,93663,1,1
69963,Wasolangka,7402020016,5813,93663,1,1
69964,Wapuale,7402020017,5813,93663,1,1
69965,Labulu-Bulu,7402020018,5813,93663,1,1
69966,Latampu,7402020019,5813,,1,1
69967,Laiba,7402020020,5813,93663,1,1
69968,Katapi,7402020021,5813,,1,1
69969,Latongku,7402020022,5813,,1,1
69970,Labalia,7402020023,5813,,1,1
69971,Latandi Wuna,7402020024,5813,,1,1
69972,Bone Tondo,7402021006,5814,,1,1
69973,Bone Lolibu,7402021007,5814,,1,1
69974,Bhone Kainsetala,7402021008,5814,,1,1
69975,Matombura,7402021011,5814,,1,1
69976,Oelongko,7402021012,5814,,1,1
69977,Pasikuta,7402022001,5815,93663,1,1
69978,Tapi-Tapi,7402022002,5815,,1,1
69979,Marobo,7402022003,5815,93663,1,1
69980,Wadolao,7402022004,5815,,1,1
69981,Poaroha,7402022005,5815,93663,1,1
69982,Toroh Bunging,7402022006,5815,,1,1
69983,Kawite Wite,7402030001,5816,93661,1,1
69984,Lamanu,7402030002,5816,,1,1
69985,Wantiworo,7402030003,5816,93661,1,1
69986,Kasaka,7402030004,5816,93661,1,1
69987,Lamaeo,7402030005,5816,93661,1,1
69988,Kontumere,7402030006,5816,93661,1,1
69989,Kambawuna,7402030007,5816,93661,1,1
69990,Laimpi,7402030008,5816,93661,1,1
69991,Bente,7402030009,5816,93661,1,1
69992,R a N G K A,7402030010,5816,,1,1
69993,Bea,7402030019,5816,93661,1,1
69994,Sukamaju,7402030020,5816,,1,1
69995,Komba-Komba,7402031001,5817,93664,1,1
69996,Oensuli,7402031002,5817,93664,1,1
69997,Kabangka,7402031003,5817,93664,1,1
69998,Sarimulyo,7402031004,5817,93664,1,1
69999,Wakobalu Agung,7402031005,5817,93664,1,1
70000,Wansugi,7402031006,5817,93664,1,1
70001,Wataliku,7402031007,5817,93664,1,1
70002,Lakandito,7402031008,5817,93664,1,1
70003,Lupia,7402031009,5817,93664,1,1
70004,Lapili Bangka,7402031010,5817,,1,1
70005,Laghorio,7402032001,5818,,1,1
70006,Kafoo-Foo,7402032002,5818,,1,1
70007,Kontukowuna,7402032003,5818,,1,1
70008,Bahutara,7402032004,5818,,1,1
70009,Kilambibito,7402032005,5818,,1,1
70010,Karoo,7402032006,5818,,1,1
70011,Liabalano,7402061001,5819,,1,1
70012,Kontunaga,7402061002,5819,93658,1,1
70013,Maabhodo,7402061003,5819,,1,1
70014,Masalili,7402061004,5819,93658,1,1
70015,Bungi,7402061005,5819,93658,1,1
70016,Lapodidi,7402061010,5819,93658,1,1
70017,Saungkaghito,7402061011,5819,,1,1
70018,Labaha,7402062001,5820,93656,1,1
70019,Watopute,7402062002,5820,,1,1
70020,Bangkali,7402062003,5820,93656,1,1
70021,Bhangkali Barat,7402062004,5820,,1,1
70022,Dana,7402062005,5820,93656,1,1
70023,Lakapodo,7402062006,5820,93656,1,1
70024,Wakadia,7402062007,5820,93656,1,1
70025,Matarawa,7402062008,5820,93656,1,1
70026,Wali,7402062009,5820,93656,1,1
70027,Dana Timur,7402062010,5820,,1,1
70028,Wakadia Barat,7402062011,5820,,1,1
70029,Raha I,7402070018,5821,93611,1,1
70030,Laende,7402070019,5821,93611,1,1
70031,Foo Kuni,7402070020,5821,,1,1
70032,Watonea,7402070021,5821,93615,1,1
70033,Raha  Ii,7402070022,5821,,1,1
70034,Butung-Butung,7402070023,5821,93611,1,1
70035,Wamponiki,7402070024,5821,93611,1,1
70036,Raha Iii,7402070025,5821,93613,1,1
70037,Liangkobori,7402071001,5822,93658,1,1
70038,Maabholu,7402071002,5822,,1,1
70039,Kondongia,7402071003,5822,93658,1,1
70040,Waara,7402071004,5822,,1,1
70041,Mantobua,7402071005,5822,93658,1,1
70042,Korihi,7402071006,5822,93658,1,1
70043,Lakarinta,7402071007,5822,93658,1,1
70044,Lohia,7402071008,5822,93658,1,1
70045,Loghiya,7402071009,5822,,1,1
70046,Lawela,7402071010,5822,,1,1
70047,Banggai,7402072001,5823,93659,1,1
70048,Lasunapa,7402072002,5823,93659,1,1
70049,Ghonsume,7402072003,5823,93659,1,1
70050,Wapunto,7402072004,5823,93618,1,1
70051,Ghone Bhalano,7402072005,5823,,1,1
70052,Lagasa,7402072006,5823,93659,1,1
70053,Palangga,7402072007,5823,93659,1,1
70054,Longkida,7402072008,5823,,1,1
70055,Wabahara,7402072009,5823,,1,1
70056,Wawesa,7402073001,5824,,1,1
70057,Laiworu,7402073002,5824,,1,1
70058,Wakorambu,7402073003,5824,,1,1
70059,Sidodadi,7402073004,5824,,1,1
70060,Lambiku,7402080008,5825,93654,1,1
70061,Pentiro,7402080009,5825,93654,1,1
70062,Napabalano,7402080010,5825,93654,1,1
70063,Tampo,7402080011,5825,93654,1,1
70064,Napalakura,7402080012,5825,93654,1,1
70065,Langkumapo,7402080013,5825,93654,1,1
70066,Mekar Sama,7402080014,5825,,1,1
70067,Bangun Sari,7402081001,5826,93654,1,1
70068,Lasalepa,7402081002,5826,93654,1,1
70069,Parida,7402081003,5826,93654,1,1
70070,Labunti,7402081004,5826,93654,1,1
70071,Bonea,7402081005,5826,93654,1,1
70072,Labone,7402081006,5826,93654,1,1
70073,Kombungo,7402081007,5826,93654,1,1
70074,Roda,7402081008,5826,,1,1
70075,Renda,7402083001,5827,93654,1,1
70076,Bhontu-Bhontu,7402083002,5827,,1,1
70077,M O a S I,7402083003,5827,,1,1
70078,Lakarama,7402083004,5827,93654,1,1
70079,Wangkolabu,7402083005,5827,93654,1,1
70080,Bontu-Bontu Barat,7402083006,5827,,1,1
70081,Tanjung Harapan,7402083007,5827,,1,1
70082,Tangkalalo,7402083008,5827,,1,1
70083,Wakorumba,7402090009,5828,93671,1,1
70084,Pure,7402090010,5828,93674,1,1
70085,Bhakealu,7402090011,5828,,1,1
70086,Labunia(Pure),7402090012,5828,,1,1
70087,Wambona,7402090013,5828,93674,1,1
70088,Wandiri,7402090015,5828,,1,1
70089,Tolaku,7402090016,5828,,1,1
70090,Liwumetingki,7402091001,5829,93674,1,1
70091,Kamosope,7402091002,5829,93674,1,1
70092,Pola,7402091007,5829,,1,1
70093,Kogholifano,7402091008,5829,,1,1
70094,Labulawa,7402091009,5829,93674,1,1
70095,Bumbu,7402091010,5829,93674,1,1
70096,Wangguali,7402091011,5829,,1,1
70097,Kolese,7402092001,5830,93674,1,1
70098,Mata Indaha,7402092002,5830,,1,1
70099,Lambelu,7402092003,5830,93674,1,1
70100,Tampunabale,7402092004,5830,93674,1,1
70101,Maatampe,7402092005,5830,,1,1
70102,Lantogalalo,7402092006,5830,,1,1
70103,Pohorua,7402111004,5831,93674,1,1
70104,Lapole,7402111005,5831,93674,1,1
70105,Maligano,7402111006,5831,93674,1,1
70106,Raimuna,7402111007,5831,93674,1,1
70107,Latompa,7402111008,5831,93674,1,1
70108,Langkoroni,7402111009,5831,93674,1,1
70109,Upt Langkoroni,7402111010,5831,,1,1
70110,Baluara,7402112001,5832,93674,1,1
70111,Moolo,7402112002,5832,93674,1,1
70112,Lanobake,7402112003,5832,,1,1
70113,Bone-Bone,7402112004,5832,,1,1
70114,Tangkeno,7402112005,5832,,1,1
70115,Waworaha,7403090010,5833,93351,1,1
70116,Soropia,7403090011,5833,93351,1,1
70117,Sawapudo,7403090012,5833,93351,1,1
70118,Atowatu,7403090013,5833,93351,1,1
70119,Toronipa,7403090014,5833,93351,1,1
70120,Bokori,7403090015,5833,93351,1,1
70121,Mekar,7403090016,5833,93351,1,1
70122,Bajo Indah,7403090017,5833,93351,1,1
70123,Tapulaga,7403090018,5833,93351,1,1
70124,Sorue Jaya,7403090019,5833,93351,1,1
70125,Saponda,7403090020,5833,93351,1,1
70126,Telaga Biru,7403090023,5833,93351,1,1
70127,Bajoe,7403090024,5833,93351,1,1
70128,Leppe,7403090025,5833,93351,1,1
70129,Saponda Laut,7403090026,5833,93351,1,1
70130,Batu Gong,7403091001,5834,,1,1
70131,Watunggarandu,7403091002,5834,93351,1,1
70132,Toola  Wawo,7403091003,5834,,1,1
70133,Lalonggasumeeto,7403091004,5834,,1,1
70134,Bumi Indah,7403091005,5834,93351,1,1
70135,Puuwonua,7403091006,5834,93351,1,1
70136,Lalomboda,7403091007,5834,,1,1
70137,Rapambinopaka,7403091008,5834,93351,1,1
70138,Nii Tanasa,7403091009,5834,93351,1,1
70139,Toli-Toli,7403091010,5834,,1,1
70140,Wawobungi,7403091011,5834,93351,1,1
70141,Baini,7403100010,5835,93354,1,1
70142,Konggamea,7403100011,5835,93354,1,1
70143,Pohara,7403100012,5835,93354,1,1
70144,Andepali,7403100013,5835,93354,1,1
70145,Wawolimbue,7403100014,5835,93354,1,1
70146,Sampara,7403100015,5835,93354,1,1
70147,Andadowi,7403100016,5835,93354,1,1
70148,Polua,7403100017,5835,93354,1,1
70149,Rawua,7403100018,5835,93354,1,1
70150,Bao-Bao,7403100019,5835,93354,1,1
70151,P U U L O R O,7403100020,5835,,1,1
70152,Bondoala,7403100021,5835,93354,1,1
70153,Andaroa,7403100022,5835,93354,1,1
70154,Totombe Jaya,7403100023,5835,,1,1
70155,Pebunooha Dalam,7403101010,5836,93354,1,1
70156,Pebunooha,7403101011,5836,93354,1,1
70157,Rumbia,7403101012,5836,93771,1,1
70158,Diolo,7403101013,5836,93354,1,1
70159,L a O S U,7403101014,5836,,1,1
70160,Lalonggaluku,7403101015,5836,93354,1,1
70161,Rambu Kongga,7403101026,5836,93354,1,1
70162,Laosu Jaya,7403101027,5836,93354,1,1
70163,Lalonggaluku Timur,7403101028,5836,,1,1
70164,Ulu Pohara,7403102001,5837,,1,1
70165,Amosilu,7403102002,5837,93354,1,1
70166,Ranomolua,7403102003,5837,93354,1,1
70167,Lawonua,7403102004,5837,93354,1,1
70168,Asunde,7403102005,5837,93354,1,1
70169,Andomesinggo,7403102006,5837,93354,1,1
70170,Besulutu,7403102007,5837,93354,1,1
70171,Onembute,7403102008,5837,93354,1,1
70172,Labela,7403102009,5837,93354,1,1
70173,Silea,7403102010,5837,93354,1,1
70174,Laloumera,7403102011,5837,93354,1,1
70175,Puulowaru,7403102012,5837,,1,1
70176,Puundoho,7403102013,5837,93354,1,1
70177,Puunggaluku,7403102014,5837,,1,1
70178,Waworaha,7403102015,5837,,1,1
70179,Lamendora,7403103001,5838,,1,1
70180,Kapoi Ala,7403103002,5838,,1,1
70181,Sambaraasi,7403103003,5838,,1,1
70182,Labotoy,7403103004,5838,,1,1
70183,Pereoa,7403103005,5838,,1,1
70184,Lalimbue,7403103006,5838,,1,1
70185,Muara Sampara,7403103007,5838,,1,1
70186,Ulu Lalimbue,7403103008,5838,,1,1
70187,Lalimbue Jaya,7403103009,5838,,1,1
70188,Tani Indah,7403103010,5838,,1,1
70189,Tombawatu,7403103011,5838,,1,1
70190,Kapoiala Baru,7403103012,5838,,1,1
70191,Labotoy Jaya,7403103013,5838,,1,1
70192,Lalonggomuno,7403103014,5838,,1,1
70193,Anggalomoare Jaya,7403104001,5839,,1,1
70194,Anggalomoare,7403104002,5839,,1,1
70195,Lasoso,7403104003,5839,,1,1
70196,Lakomea,7403104004,5839,,1,1
70197,Abelisawah,7403104005,5839,,1,1
70198,Puusawah,7403104006,5839,,1,1
70199,Andobeu Jaya,7403104007,5839,,1,1
70200,Galu,7403104008,5839,,1,1
70201,Puusangi,7403104009,5839,,1,1
70202,Tabanggele,7403104010,5839,,1,1
70203,Mendikonu,7403105001,5840,,1,1
70204,Wonua Morini,7403105002,5840,,1,1
70205,B E S U,7403105003,5840,,1,1
70206,P a K U,7403105004,5840,,1,1
70207,Puuruy,7403105005,5840,,1,1
70208,Morosi,7403105006,5840,,1,1
70209,Porara,7403105007,5840,,1,1
70210,Tanggobu,7403105008,5840,,1,1
70211,Paku Jaya,7403105009,5840,,1,1
70212,Tondowatu,7403105010,5840,,1,1
70213,Tanggobu,7403130045,5841,93464,1,1
70214,Meraka,7403130046,5841,93464,1,1
70215,Waworaha,7403130047,5841,93464,1,1
70216,Awuliti,7403130048,5841,,1,1
70217,Amberi,7403130049,5841,93464,1,1
70218,Lambuya,7403130055,5841,93464,1,1
70219,Asaki,7403130056,5841,,1,1
70220,Watarema,7403130059,5841,93464,1,1
70221,Wonuahoa,7403130060,5841,,1,1
70222,Tetembomua,7403130061,5841,93464,1,1
70223,Baruga,7403131001,5842,,1,1
70224,Langgomea,7403131002,5842,,1,1
70225,Matahoalu,7403131003,5842,,1,1
70226,Tawarotebota,7403131004,5842,,1,1
70227,Tawamelewe,7403131005,5842,,1,1
70228,Uepai,7403131006,5842,,1,1
70229,Ameroro,7403131007,5842,,1,1
70230,Amaroa,7403131008,5842,,1,1
70231,R a W U A,7403131009,5842,,1,1
70232,Anggopiu,7403131010,5842,,1,1
70233,Olo-Oloho,7403131011,5842,,1,1
70234,Humboto,7403131012,5842,,1,1
70235,Kasaeda,7403131013,5842,,1,1
70236,Tanggondipo,7403131014,5842,,1,1
70237,Tamesandi,7403131015,5842,,1,1
70238,Moorehe,7403131016,5842,,1,1
70239,Anggawo,7403131017,5842,,1,1
70240,Puuroda Jaya,7403131018,5842,,1,1
70241,Panggulawu,7403131019,5842,,1,1
70242,Puriala,7403132001,5843,93464,1,1
70243,Poanaha,7403132002,5843,,1,1
70244,Ahuawali,7403132003,5843,93464,1,1
70245,Watandehoa,7403132004,5843,,1,1
70246,Sonai,7403132005,5843,93464,1,1
70247,Watusa,7403132006,5843,93464,1,1
70248,Wonua Morome,7403132007,5843,,1,1
70249,Puusangi,7403132008,5843,93464,1,1
70250,Lalonggatu,7403132009,5843,93464,1,1
70251,Tetewatu,7403132010,5843,,1,1
70252,Mokaleleo,7403132011,5843,93464,1,1
70253,Unggulino,7403132012,5843,93464,1,1
70254,Tetehaka,7403132013,5843,93464,1,1
70255,Puuhopa,7403132014,5843,93464,1,1
70256,Lalo Onaha,7403132015,5843,,1,1
70257,Wawo Sanggula,7403132016,5843,,1,1
70258,Trimulya,7403133001,5844,93464,1,1
70259,Napoosi,7403133002,5844,,1,1
70260,Kasumeia,7403133003,5844,93464,1,1
70261,Ulu Onembute,7403133004,5844,93464,1,1
70262,Onembute,7403133005,5844,93464,1,1
70263,Kumapo,7403133006,5844,93464,1,1
70264,Suka Maju (Ulu Meraka),7403133007,5844,,1,1
70265,Tawa Pandere,7403133008,5844,,1,1
70266,Silea,7403133009,5844,93464,1,1
70267,Mataiwoi,7403133010,5844,93464,1,1
70268,Ana Onembute,7403133011,5844,,1,1
70269,Anggaloosi,7403133012,5844,,1,1
70270,Belatu,7403140003,5845,93463,1,1
70271,Ahuawatu,7403140004,5845,93463,1,1
70272,Ambu Ulanu,7403140005,5845,,1,1
70273,Puumbinisi,7403140022,5845,93463,1,1
70274,Hongoa,7403140023,5845,93463,1,1
70275,Mumun Dowu,7403140024,5845,,1,1
70276,Pondidaha,7403140025,5845,93463,1,1
70277,Amesiu,7403140026,5845,93463,1,1
70278,Wawolemo,7403140027,5845,93463,1,1
70279,Tirawuta,7403140028,5845,93463,1,1
70280,Laloika,7403140029,5845,,1,1
70281,Lalonggotomi,7403140030,5845,,1,1
70282,Sulemandara,7403140031,5845,,1,1
70283,Lalodangge,7403140032,5845,,1,1
70284,Wonua Mandara,7403140033,5845,,1,1
70285,Wawolahambuti,7403140034,5845,,1,1
70286,Lahunggumbi,7403140035,5845,,1,1
70287,Wonua Monapa,7403140036,5845,93463,1,1
70288,Dawi-Dawi,7403141001,5846,93463,1,1
70289,Anggoro,7403141002,5846,,1,1
70290,Bendewuta,7403141003,5846,93463,1,1
70291,Wawosolo,7403141004,5846,93463,1,1
70292,Puuduria,7403141005,5846,93463,1,1
70293,Duria Asi,7403141006,5846,,1,1
70294,Wawonggole,7403141015,5846,93463,1,1
70295,Lalohao,7403141016,5846,93463,1,1
70296,Wawoone,7403141017,5846,93463,1,1
70297,Wukusao,7403141018,5846,,1,1
70298,Lalousu,7403141021,5846,93463,1,1
70299,Tetemotaha,7403141022,5846,93463,1,1
70300,Polandangi,7403141025,5846,,1,1
70301,Tawarolondo,7403141026,5846,93463,1,1
70302,Tetewonua,7403141028,5846,,1,1
70303,Langgonawe,7403141029,5846,93463,1,1
70304,Mata Bura,7403142001,5847,93463,1,1
70305,Wawohine,7403142002,5847,93463,1,1
70306,Dunggua,7403142003,5847,93463,1,1
70307,Benua,7403142004,5847,93463,1,1
70308,Mendikonu,7403142005,5847,93463,1,1
70309,Amendete,7403142006,5847,,1,1
70310,Lalonona,7403142007,5847,93463,1,1
70311,Amonggedo Baru,7403142008,5847,93463,1,1
70312,Watulawu,7403142009,5847,93463,1,1
70313,Anahinunu,7403142010,5847,93463,1,1
